business_id,industry_sector,location_type,business_age_years,avg_monthly_revenue,revenue_growth_rate,avg_monthly_expenses,profit_margin,cash_flow_volatility,negative_cashflow_months_count,avg_monthly_cash_balance,min_monthly_balance,existing_total_liabilities,existing_monthly_debt_obligation,debt_service_ratio,working_capital_cycle_days,num_transactions_per_month,credit_transaction_consistency,cash_deposit_frequency,bounced_payment_count,bank_balance_volatility,recurring_revenue_ratio,gst_filing_regularity_score,gst_late_filings_count,gst_turnover_growth,gst_turnover_consistency,gst_filing_gap_max_days,has_website,has_google_listing,has_social_media,num_active_digital_channels,online_review_count,online_review_rating,digital_engagement_score,industry_growth_rate,industry_risk_level,sector_demand_score,sector_volatility_score,local_unemployment_rate,local_inflation_rate,local_demand_index,market_competition_score,regional_business_growth_rate,default_label
SME_00013,Healthcare & Pharma,Semi-Urban,4.66526549248656,1644371.4788514054,20.264202891608424,935785.0131393113,43.09162952686593,0.46052904065598926,2,1379786.6454033006,744354.825285773,8969021.386779718,309276.5995441282,0.1880819532093552,56.200049621274644,40,0.6030786031582039,4,2,0.4752067413911082,1.0,0.6823133650715174,2,25.472322156460034,0.4971304838664775,26.000695129747292,1,1,0,2,16,3.518306246110602,52.20655831777573,10.713795333364672,Low,82.03863313991951,20.994825293971594,8.188799061289991,3.799208890343147,61.20164888266333,48.388851100960395,6.814000638203904,0
SME_00014,Healthcare & Pharma,Urban,4.361753550101661,2505761.504043111,9.21185706734076,1925075.274916318,23.174042229870672,0.3618308304982919,5,3359560.2825145316,2143967.7953832224,8620877.231889825,319291.7493292528,0.12742304038675162,91.88758246741725,54,0.591906462376395,10,1,0.47442830346943105,0.5685043817151564,0.3630387854894718,7,6.26867958783491,0.7401155744890842,62.661151050780916,1,1,1,3,25,4.008093780378149,73.5323751215126,8.715160211853641,Low,79.24083249341217,29.478075132176535,5.6235901260935846,4.047184268019702,55.97902558745625,81.8990361331398,10.79077236222965,1
SME_00015,Healthcare & Pharma,Semi-Urban,8.491684511447698,1869128.819154211,7.977415199449304,1088851.2688398163,41.74552028294517,0.10774239492088022,2,749870.0642195352,669077.2676210483,4406031.315833222,81593.17251543004,0.043653049313289866,12.71141752713261,47,0.9171134429335198,4,0,0.13114191668699304,0.6441864226333126,0.676684834243632,3,6.75265650862771,0.8916848832017855,28.242531185789254,0,0,1,1,20,4.723164493698439,41.55932464146042,9.873090160270998,Low,75.30737534339077,26.118084918416873,7.685815959391292,5.978274824429431,74.25582462943855,57.76522958744553,8.040062951261259,0
SME_00016,Construction & Real Estate,Rural,4.001851968287138,771677.7762750825,2.3605600765766894,424422.7769512954,45.0,0.3870160594422496,3,993008.4425549806,608698.2281244666,4642891.404812769,96726.90426693269,0.1253462354894255,32.82635571022066,51,0.6926594975140828,4,0,0.4423545148461215,0.5127665156416108,0.5207299253706127,1,2.7465368843119453,0.6920974336670341,12.506267024391772,1,1,1,3,30,3.228688583617735,71.91475433447094,7.108665586785978,High,47.03569143869178,57.15724459806854,9.635982114097907,4.9494503689156835,39.81612613609766,57.06693174931998,6.958603826142628,0
SME_00017,Manufacturing,Urban,8.566978001858711,2225779.8626166084,19.08761022867541,1902136.0580267592,14.540692456862118,0.42599529772936173,3,2574906.533570045,1478008.458176595,11416624.387495574,407736.58526769903,0.18318819040278642,41.16898883575234,52,0.5288128047231639,5,0,0.4953456516025277,0.24159455926368248,0.5642439430862198,3,20.895785759694107,0.6180099145725823,22.391841224490122,1,1,1,3,35,4.489893320930071,78.45957328372029,7.444497851046979,Medium,56.65242726408541,44.56084024716521,6.109283904713463,5.713696259896684,86.3186642924561,71.83642495357716,6.34547707214089,0
SME_00018,Agriculture & Allied,Urban,5.833155747769009,2744706.690203095,5.079757042335692,1836101.254012721,33.10391742161497,0.22566434442493377,1,2652797.3867897643,2054155.6036076746,3486214.6263971985,85029.62503407801,0.030979494216114668,54.58121845051828,53,0.8268755153342823,5,1,0.22757923123261245,0.43743764207331925,0.7820056394339844,3,2.140074331660585,0.7476006694950851,25.492491613237238,1,1,0,2,23,4.297768230545641,57.42440625551589,4.5985907497924705,High,55.20743393433383,55.16415651075717,7.394042203686614,4.503327970294421,84.91823575084652,75.49949215037306,6.879036669736504,0
SME_00019,IT & ITES Services,Urban,0.786527749522776,648409.5534387787,17.017691563067345,485338.7886713292,25.149346412713868,0.22689134363904173,3,348509.3604059179,269435.60335263616,2980089.6869910294,82780.26908308415,0.12766664007966388,74.76983032007372,56,0.7410743703880988,6,0,0.21704234482733892,0.6880679593493165,0.782446607466995,1,11.758854784869083,0.86716343677209,3.8651529381380225,1,1,0,2,20,4.402125371753758,56.94183482034836,12.150683476465556,Low,79.67625484987784,26.160207129555108,5.432073783866885,5.387420351216818,63.77957491518204,79.35971665020838,6.559265222733083,0
SME_00020,Construction & Real Estate,Urban,0.9150860335428168,885148.806468372,9.134972885756223,814475.5076082844,7.984340976752244,0.23873830898978,7,1275207.7400948359,970766.8006139159,1554894.807459847,29901.823220381673,0.03378169071897192,65.44798241981508,44,0.787006946351776,5,1,0.26000984940750677,0.3491278635517217,0.7022379210497514,0,11.901242707060138,0.7912069954609708,2.093164683716307,0,0,0,0,1,4.653146363506556,18.912585454026225,5.822585167756707,High,49.24339994292837,56.85992702561939,8.2170663311146,5.163648367293959,70.69720208188247,71.75613663512155,5.627332559580395,0
SME_00021,Food & Beverage,Semi-Urban,1.7121623246024529,185611.63523803948,17.937807644072187,108639.66213349049,41.46936855862269,0.26867005458392645,2,74600.88850660439,54557.86371952557,304858.7512449115,5977.622573429638,0.03220499924890795,39.15980590522742,43,0.8327269403613556,5,1,0.32375478983053585,0.6497619981119283,0.7362679472997014,1,15.77767368260619,0.6790254393381648,7.00975976154689,0,0,1,1,9,4.71763358430726,38.237201003895706,7.989223862396831,Low,74.87799648957288,35.00805348631378,5.259765055457205,3.5624532274325347,69.03411448012241,51.11109066229284,7.756936582021117,0
SME_00022,Manufacturing,Semi-Urban,1.7240757823649697,1733962.1437296502,5.885348748629042,1134053.5950775445,34.59755743927245,0.2487869810627047,5,556266.0725312969,417874.315678628,6687572.807195613,238841.8859712719,0.13774342584984994,57.88092162359604,42,0.8910841801181149,5,0,0.2429094083113834,0.2725962672802463,0.8473740282399177,0,5.5359614674576845,0.7792775099779874,0.0,0,1,0,1,9,3.890588304124734,34.9290198831656,6.321437322252191,Medium,59.828609424710244,44.29371418558766,7.824746575553548,4.765370090322205,49.90106805732112,61.60670877899606,3.351807270370752,0
SME_00023,Transportation & Logistics,Semi-Urban,5.534457512597169,3341627.2102394053,2.518192609381802,1837894.965631673,44.99999999999999,0.2510042748993637,6,1951665.956469979,1461789.4582204586,10640666.544735817,190011.90258456816,0.056862088626263935,42.71192186593799,55,0.8539090897997426,4,0,0.2642020666166423,0.28855963531371404,0.540355980444883,2,-0.20492868098659311,0.7514591934716018,17.747570709534372,0,0,0,0,2,4.176298300092363,17.30519320036945,6.679685632701068,Medium,61.1881507656908,39.00924264622185,7.816769515682894,4.296032228708262,55.11327282034024,61.16503700068911,8.295959718530382,0
SME_00024,Healthcare & Pharma,Urban,1.1433685315573587,860086.5233193386,18.367532882591735,764394.3587276647,11.125876524883608,0.3751898973468264,2,1033512.7371138849,645749.1993694889,3054685.103166948,53590.96672222716,0.06230880878751957,50.10977059023918,37,0.6214358102139278,3,1,0.35815011530630153,0.5883173420884669,0.872098325982781,1,18.09999329489999,0.5885976943903058,10.752750579764356,1,1,1,3,23,3.5194274085991712,70.97770963439669,9.9469290821613,Low,76.03082457700782,29.167333069628093,7.2866701650193315,5.068456319075783,78.13930783870994,89.79889864667635,4.568988843359882,0
SME_00025,Auto Components,Urban,0.5732379056751766,1087020.0338217102,10.56487900088659,913887.5850662453,15.927254638239862,0.21864996222208433,6,900573.9109399036,703663.459334699,2836266.6973710945,54543.59033405951,0.05017717119922519,65.65550814618565,46,0.9101832054942267,4,0,0.20767431018354818,0.1410685848376042,0.6426645087455762,3,8.712430177883205,0.8685902131414743,32.41955687900172,1,0,0,1,11,4.324355508586976,37.26408870101457,5.722066073369366,Medium,58.981412021869346,42.577296176880424,7.093646604076044,6.025706517279677,79.26346107241092,76.39963508956076,8.525989584870242,0
SME_00026,IT & ITES Services,Urban,3.086684626833333,905530.7380557486,14.053273960445631,610843.3083929977,32.543062016367315,0.17906584752178664,4,1021022.6650687641,838192.3762092725,2979262.9742040792,52267.77147726455,0.05772059332793925,5.0,45,0.9125763563940084,5,0,0.1767884262771195,0.5847501016479666,0.8127878605684167,1,12.007497025175065,0.8966189098727673,11.946113615892402,1,1,0,2,21,4.078760394952791,55.94837491314449,12.606347548949625,Low,75.59891241169909,28.212675170506124,6.230348111580163,5.64456057669209,69.75200866256299,91.48258530258754,5.509032734886084,0
SME_00027,Agriculture & Allied,Rural,11.882682833672874,615033.7734324473,11.408366818862715,417829.95796924975,32.06390022496181,0.28423970540091525,1,934157.0915112289,668632.5550219014,1146814.0746450054,22936.281492900107,0.03729271868257708,39.61065907248493,48,0.6667943718536591,0,1,0.3280795012390556,0.6584480528983891,0.7452260292679621,2,13.410757462723568,0.7112505211068578,14.933529647518736,1,1,0,2,31,3.9664471141459394,58.49912178991708,5.2484154005662225,High,50.68918325367636,55.426340828058926,8.118152215779824,5.088625543327999,47.616691900909856,55.077463675866575,6.544115220145087,0
SME_00028,Construction & Real Estate,Semi-Urban,4.42955610610273,1118480.3221102224,8.309987184967195,887896.5762063346,20.61580712201073,0.34519497460245074,5,1448098.2529100215,948222.0132748933,1471475.6767014917,29429.513534029833,0.026312053017173827,25.48620728282082,56,0.5499956079021575,3,2,0.2859861307332872,0.32151765475860455,0.8211257018993884,0,8.00475181180219,0.670400807484032,6.89289173812592,1,1,0,2,21,3.8218350248900776,54.920673432893636,6.809105014103532,High,56.90526981570787,58.185758702299886,6.818736820366558,5.246574527242819,67.8621795341797,77.9610347033644,8.249793834240974,0
SME_00029,IT & ITES Services,Urban,6.671672266055408,515158.3960965644,19.064553107878695,343656.81676201534,33.291038374613194,0.16944346119636844,3,68731.36335240307,57085.28325322666,2759271.6407583114,119968.3322068831,0.23287659313310602,27.371270502624586,48,0.6603440321283081,8,0,0.1963345785231046,0.3229749595550208,0.8433676210894446,1,19.089985047743287,0.8841654478715139,8.404464073074928,1,1,1,3,33,4.839571298868854,79.25828519547542,12.814546712119498,Low,85.24118435840231,29.590885644879144,5.245800423043376,3.7030924119026905,87.76867329328897,70.93825497172703,3.3040562897468133,0
SME_00030,IT & ITES Services,Semi-Urban,11.462331614787715,891976.7089492278,13.109663529790527,490587.1899220753,45.0,0.14401329561285323,1,730454.454187899,625259.3009452118,4752457.197316777,103314.28689819081,0.11582621593325881,32.75839872858911,47,1.0,3,0,0.15256966010248849,0.41149479300959657,0.9321077523977781,2,11.779497470545724,0.7923622770755532,17.50079918868499,0,1,1,2,32,4.8365833078517975,62.27966656474052,12.059728077193677,Low,77.54810017314108,23.140279530963834,5.947188629802245,6.22533409821602,63.564940715883715,76.81241893456175,6.411806031364385,0
SME_00031,Textiles & Apparel,Urban,1.6631387665630117,375198.69361405703,9.058769711158476,325920.6978253386,13.13383991667295,0.41467287441786904,3,602449.4276102078,352629.99177168304,1308617.2900378597,93472.66357413284,0.2491284355864048,7.580652850983228,55,0.4301004452870317,9,1,0.42599324792539806,0.33523701163022235,0.8475987070215181,2,10.294515200225224,0.5640716900754823,18.082776068369878,1,1,1,3,32,4.51370352343436,77.65481409373744,6.577885374109556,High,56.53958200295196,56.7899499096396,4.391854328183936,5.134952871999156,83.08292831597697,82.41248266985642,11.704092638730621,1
SME_00032,Trading & Retail,Urban,16.851680412291095,1816133.1158998199,8.868760964500192,1311357.2052618752,27.79399297434477,0.22354723794079734,4,1675717.737628434,1301115.665813196,4989992.097828529,95961.38649670247,0.052838300043418086,70.66993031575869,60,0.7542695886751576,5,0,0.26167459787709607,0.20900695141224254,0.3967201574292503,6,10.697807157044078,0.9203847832332616,62.45035009256091,0,1,0,1,20,3.3058757960558887,35.89016985089022,5.948934211166372,Medium,63.29062972368738,44.67592720865541,7.257524383847583,5.391169673472094,86.3746904567928,97.08051952589935,8.215984709352396,1
SME_00033,Construction & Real Estate,Urban,1.7418092141748538,1126412.4306654262,4.536223192363979,766218.7218568197,31.977071541710767,0.30511504468514433,3,1294385.6459854532,899449.1117707923,8620496.428125836,319277.6454861421,0.2834464862017985,96.05468520728726,50,0.7337811677051612,4,0,0.3440849342598209,0.16194386378667414,0.9304824511925276,3,1.878416410058061,0.6600498826619383,20.405013019086013,0,1,1,2,31,4.382774889595064,60.16443289171358,4.9139948592320986,High,51.07355001759693,63.09768851781018,9.533851718617013,4.832842994745494,78.66098824952276,74.44367716496217,7.322461379771749,1
SME_00034,Agriculture & Allied,Rural,3.5091273538312113,586595.5022010836,3.575743004981283,400077.58054784307,31.796684589869667,0.3923436401470126,6,663694.7768668465,403298.35216434865,4164196.7173238085,208209.83586619043,0.35494618537804024,48.84646264989071,56,0.4878486953981932,5,0,0.4486543747470215,0.6787362466879869,0.5533968569551162,2,1.9638523629571758,0.6544441001245135,24.747971502387383,1,1,0,2,22,3.510023800157015,53.97342853396139,4.913361924913758,High,56.926740569480394,55.0595001098192,8.489145516257937,4.168182649196928,62.89080661039392,40.28032770964463,5.7177466724704535,1
SME_00035,Trading & Retail,Semi-Urban,13.559531289677068,1045726.3742982121,4.732120031104157,835624.8623744589,20.091442378007585,0.20482193262555018,5,702056.2354238575,558259.7204725248,2524910.0884230193,120233.8137344295,0.11497636158896586,77.34780848451047,49,0.9625137474095518,5,0,0.22691760577079959,0.4773412437385606,0.8722197354002059,0,8.542330241530207,0.8213499523820428,0.0,1,1,1,3,32,4.2506499152257335,76.60259966090294,7.965016201048291,Medium,64.60256838084554,37.970082337065385,6.4701079152134815,5.750655357615379,59.43037561496515,59.23428839168777,1.5624706916518152,0
SME_00036,Agriculture & Allied,Semi-Urban,3.6622724748215245,724041.0940760684,5.694691928923498,501632.09486816154,30.71773149723189,0.2133876490335507,3,1114984.6925186282,877060.7302736818,5424273.7136445725,319074.92433203367,0.44068620820368987,31.920230860476853,39,1.0,8,0,0.2109914812014061,0.26010610577325827,0.6637373676879548,1,5.874774861630388,0.8824088514935897,7.700103339215934,0,0,0,0,2,4.750060946725054,19.60024378690022,5.243175125672509,High,49.239751620769496,58.83956429974991,7.06935993174023,4.284010638956671,71.90131304421539,43.8788723096568,7.573166294066436,1
SME_00037,Agriculture & Allied,Urban,17.860106536551555,2834068.460764129,2.448889171206711,2377314.479610494,16.11654719979785,0.5279580034597595,5,3152990.7737668944,1488344.0599218826,14580864.421177408,285899.3023760276,0.10087946227627215,71.65680417644262,48,0.48565411515152,4,1,0.6143055912942219,0.7845719337410167,0.7599881474502498,0,3.162858941628836,0.5211124969882676,1.9460419409676213,0,1,0,1,24,2.7930317801600237,35.03879378730676,3.6126052462796645,High,51.187478328076956,59.62745040413501,7.75755734542593,4.498090851280393,74.65464675099432,76.59172806883926,8.572660746960507,0
SME_00038,Textiles & Apparel,Urban,12.599170339207184,596449.3631835809,6.961548038467324,388728.59645581397,34.82621988546455,0.3491247962093211,6,506392.33836307126,329598.2164301024,1977910.2291010215,34700.17945791266,0.05817791349914193,35.76909663179083,52,0.6306332478635555,1,0,0.3483617346121079,0.4579925885325138,0.6680858845294131,2,11.227573181212591,0.5917951881243027,22.99525953264494,0,1,1,2,28,3.272538531092022,54.82348745770142,4.091363851495029,High,56.30448073559109,56.145508422808774,7.7673841564960995,4.918476284709022,79.61908013322795,58.75624581194079,5.808188654086368,0
SME_00039,Auto Components,Semi-Urban,3.241730700271596,1795078.665812582,8.308557050026941,1574205.7757477323,12.30435714441889,0.26191897306561557,3,2788239.3160040127,2057946.5376950675,3409201.611475816,58779.33812889338,0.03274471433946078,33.574091556459706,41,0.6661000914650302,2,0,0.24844798319158026,0.6647405213746065,0.6461060611608546,1,9.867812613245356,0.8383175347047969,16.63779194525769,0,0,0,0,2,4.098225926587031,16.992903706348127,6.96870041388104,Medium,56.439693937031144,43.555996005052876,8.531731996269954,5.6588920053704195,46.91385136106767,49.7287876058867,5.475191275920169,0
SME_00040,Manufacturing,Urban,12.95376873417909,477879.6834306502,7.923193601078592,262833.82588685764,44.99999999999999,0.281168840340981,4,141129.8107297664,101448.50550933585,1117027.134849512,65707.47852055953,0.1374979535619764,48.28396768118728,50,0.7573304847872149,3,1,0.26727244961670577,0.7953754539289136,0.6704878001173663,4,7.0181975258897245,0.6204150863039688,40.26987580370191,1,1,0,2,34,4.448796797017131,61.328520521401856,6.43437284329496,Medium,61.51260442558356,43.79253899226996,6.364267386943495,5.167018516490116,82.3105712489756,66.5572938618511,7.190582193054272,0
SME_00041,Healthcare & Pharma,Rural,0.6844767511050464,2511327.107703021,11.001334013817495,1381229.9092366616,44.99999999999999,0.48861968017237406,3,3121023.915545998,1596030.2081215817,15449358.11780836,1029957.2078538907,0.41012467260624547,81.32133027252527,42,0.3020939084144975,3,2,0.33369751094918987,0.681465879973196,0.782286169409176,1,10.550200256646502,0.4949471594719389,5.471578063530879,0,0,1,1,7,4.340618630683802,36.12914118940188,9.533521296423205,Low,74.84015486454216,26.94147016288059,9.85835443807503,3.9340432498640117,57.771459539863145,46.393765701301184,5.978818974004849,1
SME_00042,Healthcare & Pharma,Semi-Urban,4.545076823714851,3138919.213690938,7.452287098996128,1726405.567530016,44.99999999999999,0.3046728669517693,5,1572010.1401575755,1093061.3038785143,10510782.108391592,350359.4036130531,0.11161784670497414,68.17486169751241,50,0.7032308088629204,4,1,0.3100999100075665,0.5737729668642124,0.7509184745366525,1,4.721146618595503,0.5567378554355955,12.094914685506492,0,0,0,0,6,4.170931564976735,18.48372625990694,12.900296074507567,Low,76.07492776573886,26.425885205202757,5.69706394523214,4.941172900775722,62.03420304969248,60.50077642335964,4.909817135705026,0
SME_00043,Food & Beverage,Urban,6.083792667000347,3219095.2025728943,6.731106344703237,2642827.2159496727,17.901551534189903,0.09668474327275238,1,6833110.519855403,6172452.98348884,13656977.03549163,296890.80511938327,0.09222802882067306,74.43794531589445,49,0.9763804030249484,3,0,0.09381512294042653,0.6495393982518305,0.7884243122365754,5,5.3046160988900155,0.9531289680676421,49.76072031607076,1,1,0,2,21,4.441947886774424,57.40112488043103,8.85678391019741,Low,75.18969059508187,27.62329040021437,6.782597716633301,4.313238609083865,77.26130908103538,79.80315175119966,6.792741198646933,0
SME_00044,Trading & Retail,Semi-Urban,3.4022717684303942,4387018.698769937,-1.0177397170576592,3973817.442177652,9.418725676007298,0.25390606909279445,5,8646579.350232026,6451160.376315683,45829982.99984799,1065813.5581359998,0.24294711997348906,16.49231356832649,49,0.6848471860800244,2,0,0.24099450589255236,0.6301029554080199,0.9139717988658366,0,-1.5084200151203566,0.9652206286123277,5.265066046168671,1,1,1,3,23,4.378458090472123,74.4138323618885,6.201447965614498,Medium,65.45602884799423,41.08245984293297,5.4796061511414385,5.057512241945773,84.68373579308103,59.00945300778213,5.7801161452162875,0
SME_00045,Transportation & Logistics,Rural,3.3033632462143476,1317564.9535955351,6.960587941640695,724660.7244775444,44.99999999999999,0.2606288884117086,4,647664.8298746301,478864.66520104685,8564351.316090465,186181.5503497927,0.14130730317447904,23.07864344446977,40,0.7642077137390691,2,0,0.2897674502425399,0.5081063992948205,0.756433943779266,3,4.551105537318862,0.8097420895496109,26.21166612418987,0,0,0,0,2,4.384173590572293,18.136694362289173,7.776979868488303,Medium,60.680640125062915,32.292081678985085,9.989675692450092,3.959095910772848,45.32458944765737,44.16472093395177,3.962564900040364,0
